"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
8.4503466507897e-16,0.431371992803585,0.467,0.206,1.34225306201144e-11,"Golim4",NA,NA
9.93864544133654e-16,0.455713113983127,0.618,0.343,1.5786544419019e-11,"Stx17",NA,NA
1.14028171493928e-15,0.277026670755676,0.132,0.006,1.81122347600955e-11,"Nrep",NA,NA
1.14291713005046e-15,0.388975781051266,0.312,0.094,1.81540956937214e-11,"Nampt",NA,NA
1.16530288847652e-15,0.310958064012184,0.294,0.081,1.85096710805610e-11,"Fgf9",NA,NA
1.29441193270114e-15,0.547676547785421,0.79,0.541,2.0560439139025e-11,"Tead1","Tead1",NA
1.61634219095422e-15,0.257222405499547,0.224,0.044,2.56739793611168e-11,"Aldh3b1",NA,NA
4.23695605178953e-15,0.44585460736364,0.324,0.106,6.72998099266248e-11,"Oca2",NA,NA
4.42907861105546e-15,0.467440112889893,0.768,0.514,7.03514846580049e-11,"Arhgap26",NA,NA
4.91922272788017e-15,0.469380311874286,0.474,0.222,7.81369338096487e-11,"Tnfrsf19",NA,NA
4.9441841529914e-15,0.425433109943434,0.544,0.284,7.85334210861154e-11,"Catspere2",NA,NA
7.15698797766212e-15,0.364885661954848,0.996,0.976,1.13681597037185e-10,"Dlgap1",NA,NA
7.74230418637209e-15,0.431156623856346,0.846,0.628,1.22978759696334e-10,"Hipk2",NA,NA
8.46417183331396e-15,0.35540279943845,0.375,0.139,1.34444905400359e-10,"Sdc2",NA,NA
1.03951278745175e-14,0.719963115119438,0.346,0.127,1.65116211158835e-10,"Frmpd4",NA,"Frmpd4"
1.47788701943574e-14,0.438656851539917,0.449,0.217,2.34747574167173e-10,"Riok2",NA,NA
1.89553484238124e-14,0.40671595987179,0.257,0.068,3.01086754363837e-10,"Cdkn1c",NA,NA
1.94798382955791e-14,0.465474976647059,0.577,0.336,3.09417751486978e-10,"Nrbp2",NA,NA
3.09061095717852e-14,0.263962390915894,0.169,0.024,4.90912644438236e-10,"Rcn1",NA,NA
3.30390483313598e-14,0.464852185771473,0.401,0.171,5.24792243695319e-10,"Mtss1",NA,NA
4.22291846276573e-14,0.292815110916524,0.287,0.086,6.70768368625709e-10,"Nat8f1",NA,NA
4.32990392695574e-14,0.607456890531977,0.445,0.211,6.8776193975765e-10,"Pip5k1b",NA,NA
4.47365441237856e-14,0.373743730105196,0.283,0.086,7.1059526686221e-10,"Cd44",NA,NA
5.88573128945915e-14,0.447043880752339,0.559,0.314,9.34889558017691e-10,"Chuk",NA,NA
6.0409883617353e-14,0.276629490809465,0.202,0.04,9.59550591378035e-10,"Rnd3",NA,NA
6.67584604399928e-14,0.447870083189171,0.706,0.45,1.06039138562885e-09,"Ndst1",NA,NA
9.17929318189431e-14,0.302520752428114,0.243,0.064,1.45803892901209e-09,"Gm21887",NA,NA
1.37259083958322e-13,0.366414616298492,0.993,0.961,2.18022328959399e-09,"Gm42418",NA,NA
1.45431063611819e-13,0.423355827779485,0.68,0.448,2.31002701441014e-09,"Rnf216",NA,NA
1.54342365100965e-13,0.44334603286426,0.816,0.624,2.45157412726372e-09,"Col4a3bp",NA,NA
1.60662082830004e-13,0.319474067577075,0.338,0.125,2.55195652367178e-09,"Hspa12a",NA,NA
1.69030066847221e-13,0.346678965729765,0.246,0.068,2.68487358180126e-09,"Sirpa",NA,NA
2.08851085471533e-13,0.261383846814118,0.158,0.022,3.31739064162983e-09,"Hs6st2",NA,"Hs6st2"
2.13898064380902e-13,0.283326945034993,0.272,0.081,3.39755685462625e-09,"Pex16",NA,NA
2.84075442782522e-13,0.346168599261719,0.463,0.22,4.51225433315758e-09,"Tmem205",NA,NA
2.84512124519279e-13,0.277011990049256,0.272,0.083,4.51919058586423e-09,"Prdx6",NA,NA
3.16943032968464e-13,0.409951428913188,0.54,0.297,5.03432313567108e-09,"Trim35",NA,NA
3.30599665756852e-13,0.349278113929636,0.375,0.156,5.25124509088184e-09,"Cd47",NA,NA
3.81543376458214e-13,0.293042099868205,0.265,0.079,6.06043499166228e-09,"Ppp1r14c",NA,NA
3.82691605631538e-13,0.291937223909206,0.272,0.083,6.07867346385136e-09,"Irf9","Irf9",NA
5.18479782293611e-13,0.453991081093559,0.783,0.561,8.23553286195172e-09,"Ppm1e",NA,NA
5.62914227745971e-13,0.421007435984404,0.658,0.429,8.941329593517e-09,"Zfp445","Zfp445",NA
5.91759003203127e-13,0.557238430091587,0.474,0.228,9.39950000687847e-09,"Kcnd2",NA,NA
5.97584676741682e-13,0.371961865792903,0.25,0.073,9.49203500536488e-09,"Rnf150",NA,NA
7.21297972030351e-13,0.560001332386814,0.967,0.912,1.14570969877301e-08,"Auts2",NA,NA
7.5431712895326e-13,0.285213149332997,0.232,0.061,1.19815732762936e-08,"Sox6","Sox6",NA
1.01739317850015e-12,0.374618355800907,0.452,0.22,1.61602732472964e-08,"Aig1",NA,NA
