"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
1.23823183888703e-10,-0.524941743078064,0.21,0.413,1.96680745288816e-06,"Bcl2l11",NA,NA
1.26297369773105e-10,-0.359920500970759,0.118,0.323,2.00610742147599e-06,"Yod1","Yod1",NA
1.54776882753144e-10,-0.326250477081123,0.048,0.224,2.45847600565094e-06,"Wipf3",NA,NA
1.64711120113008e-10,-0.253448780209468,0.022,0.18,2.61627143187501e-06,"Sulf2",NA,NA
1.84932163557103e-10,-0.408054908611208,0.838,0.906,2.93746248594103e-06,"Ccbe1",NA,NA
2.25790421965474e-10,-0.454698725722859,0.107,0.305,3.58645506249959e-06,"Kcnk9",NA,NA
2.34373578849028e-10,-0.369538503532356,0.092,0.281,3.72278992643796e-06,"Irs2",NA,NA
2.35277512936929e-10,-0.356797523224498,0.202,0.415,3.73714801549017e-06,"Ppfibp1",NA,NA
2.45152073840186e-10,-0.426193720389925,0.283,0.486,3.89399554087752e-06,"Lmln",NA,NA
2.46554122534169e-10,-0.445983890136498,0.636,0.767,3.91626568233273e-06,"Ccnl1",NA,NA
2.74303291121302e-10,-0.412762792905691,0.5,0.683,4.35703347617076e-06,"Foxn3","Foxn3",NA
2.82128189189695e-10,-0.478719032181939,0.246,0.451,4.48132415708911e-06,"Prdx2",NA,NA
3.09970338873178e-10,-0.289734240859398,0.07,0.255,4.92356886266156e-06,"Dgkh",NA,NA
3.29258168465949e-10,-0.369642733649951,0.103,0.294,5.22993674791314e-06,"Plk3",NA,NA
3.57405637315606e-10,-0.269833890938722,0.026,0.182,5.67703114312109e-06,"Fos","Fos",NA
4.22297641218028e-10,-0.427873168362313,0.353,0.558,6.70777573310716e-06,"Rbms3",NA,NA
5.68510590835546e-10,-0.4115248068452,0.404,0.594,9.03022222483181e-06,"Enah",NA,NA
7.23000257743127e-10,-0.259136281222586,0.051,0.222,1.14841360939918e-05,"Plekha6",NA,NA
7.95474270787399e-10,-0.295743002012624,0.121,0.316,1.2635313317187e-05,"Itpk1",NA,NA
9.36394733177968e-10,-0.439733359386584,0.581,0.71,1.48736939417988e-05,"Tbc1d9b",NA,NA
1.08929227840229e-09,-0.449780540707541,0.162,0.36,1.73023185501419e-05,"Osgin1",NA,NA
1.29092194974583e-09,-0.283904186371528,0.059,0.228,2.05050042497628e-05,"AA986860",NA,NA
1.37259201327863e-09,-0.270005745432742,0.007,0.139,2.18022515389178e-05,"Ass1",NA,NA
1.48519781893906e-09,-0.439254526717576,0.364,0.547,2.3590882156028e-05,"Cklf",NA,NA
1.54812685884835e-09,-0.399308093820905,0.621,0.75,2.45904470259471e-05,"Aff4","Aff4",NA
2.04129719648271e-09,-0.327995733574522,0.173,0.372,3.24239646689313e-05,"Ostf1",NA,NA
2.31207205860218e-09,-0.349428127153117,0.162,0.354,3.6724952578837e-05,"Flnb",NA,NA
2.37881601297109e-09,-0.442634207733015,0.213,0.409,3.77851135500328e-05,"Aff2",NA,"Aff2"
2.60247185889057e-09,-0.261202450020867,0.066,0.235,4.13376630066178e-05,"Peli2",NA,NA
2.61517634107059e-09,-0.431371024232467,0.099,0.275,4.15394610015653e-05,"Glul",NA,NA
2.8235786842246e-09,-0.449810079615638,0.507,0.681,4.48497238202236e-05,"Tshz2",NA,NA
