"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
4.82658480988115e-10,0.145336931134296,0.142,0.048,7.66654731201522e-06,"Steap1",NA,NA
4.90751720586287e-10,0.196558756319496,0.315,0.175,7.79510032979259e-06,"Iqck",NA,NA
5.01311774397903e-10,0.241551015009745,0.409,0.26,7.96283622453628e-06,"Med12l",NA,NA
5.33038818615757e-10,0.144936281256452,0.149,0.053,8.46678859489268e-06,"Myzap",NA,NA
5.80232659556266e-10,0.267538691337685,0.439,0.295,9.21641556439173e-06,"Chuk",NA,NA
6.03162820543715e-10,0.2443138194696,0.376,0.229,9.58063824151637e-06,"Tiam2",NA,NA
6.18339282189993e-10,-0.314758786140821,0.609,0.705,9.82170115830586e-06,"Aff4","Aff4",NA
6.45598706094523e-10,-0.299599997260004,0.231,0.373,1.02546898476054e-05,"Ammecr1",NA,"Ammecr1"
6.53791069864266e-10,0.231570049775942,0.172,0.068,1.0384817353724e-05,"Pcdh19",NA,"Pcdh19"
6.77732440972947e-10,-0.283769676879901,0.226,0.365,1.07651020924143e-05,"Lrp5",NA,NA
6.80067320716386e-10,0.173392439412445,0.145,0.052,1.08021893222591e-05,"Gm4876",NA,NA
7.10195269384911e-10,-0.178928431535696,0.059,0.165,1.12807416589099e-05,"Ppp4r4",NA,NA
7.15782791900009e-10,-0.149564200706065,0.023,0.108,1.13694938665397e-05,"Gadd45a","Gadd45a",NA
7.34214167138981e-10,-0.144132468187148,0.026,0.114,1.16622578308356e-05,"4833422C13Rik",NA,NA
7.36157749358207e-10,-0.198682859909325,0.05,0.151,1.16931296908058e-05,"Procr",NA,NA
8.31173244725612e-10,0.207644844545524,0.424,0.266,1.32023558192216e-05,"Ephx1",NA,NA
8.31540931083112e-10,0.314009717333471,0.706,0.59,1.32081961493241e-05,"Eif4g3",NA,NA
8.46799445399555e-10,0.238337168635265,0.297,0.162,1.34505623907265e-05,"Ptprk",NA,NA
8.5769429547704e-10,0.188218818618536,0.239,0.118,1.36236161893573e-05,"Cnr1",NA,NA
9.19209877066043e-10,-0.26543660334197,0.328,0.474,1.4600729687317e-05,"Pde8a",NA,NA
9.34460873885958e-10,0.276440595607692,0.596,0.453,1.48429765208046e-05,"Kif13b",NA,NA
1.00770577814923e-09,-0.120509824706726,0.856,0.938,1.60063985801224e-05,"Neat1",NA,NA
1.02127033939772e-09,0.319346609903877,0.632,0.48,1.62218580709933e-05,"Tsc22d2",NA,NA
1.11726996999198e-09,-0.131097452047257,0.036,0.129,1.77467162033526e-05,"Ampd3",NA,NA
1.15327364077489e-09,0.212979912588863,0.315,0.179,1.83185985100683e-05,"Pak6",NA,NA
1.15661827342417e-09,0.218743439460896,0.219,0.106,1.83717246550696e-05,"Irs1",NA,NA
1.22071665290448e-09,-0.291999804024347,0.36,0.499,1.93898633147348e-05,"Phf20",NA,NA
1.26663458269742e-09,0.288242074461579,0.424,0.287,2.01192237115657e-05,"Xpo6",NA,NA
1.29451849881089e-09,-0.327121835104718,0.749,0.775,2.05621318351121e-05,"Ndfip1",NA,NA
1.30375341589182e-09,0.164363599147057,0.218,0.102,2.07088192580257e-05,"Heca",NA,NA
1.46249039406637e-09,0.201776360949736,0.345,0.201,2.32301974193502e-05,"Plekha5",NA,NA
1.59726321896868e-09,0.130158880203745,0.14,0.049,2.53709289700985e-05,"E330017L17Rik",NA,NA
1.61109098750488e-09,0.192976635235389,0.274,0.146,2.55905692455276e-05,"Akap17b",NA,"Akap17b"
1.65567913763454e-09,0.243815497266172,0.436,0.288,2.6298807422187e-05,"Snrk",NA,NA
1.66418308772448e-09,-0.206287126631929,0.074,0.183,2.64338841654156e-05,"Nop53",NA,NA
1.69907351442007e-09,-0.231830683744104,0.264,0.41,2.69880837030483e-05,"Myo6",NA,NA
1.79588546196652e-09,0.159475861907429,0.183,0.078,2.85258446778761e-05,"Fam110b",NA,NA
1.85108519555198e-09,-0.149564200706065,0.02,0.1,2.94026372461477e-05,"Sv2c",NA,NA
1.86802257988147e-09,0.177613850215022,0.216,0.103,2.96716706588373e-05,"Prdx6",NA,NA
1.96776060726208e-09,0.202297086096927,0.236,0.12,3.12559094857509e-05,"Srebf2","Srebf2",NA
2.02816403609846e-09,0.282731287993718,0.65,0.538,3.2215357549388e-05,"Jarid2",NA,NA
2.18819853759218e-09,0.251161208992848,0.441,0.297,3.47573455711142e-05,"Itpkb",NA,NA
2.24906231459705e-09,0.252576535418521,0.394,0.255,3.57241058050595e-05,"4930581F22Rik",NA,NA
2.33328977986212e-09,0.288020734948716,0.462,0.323,3.70619748633299e-05,"Sntb2",NA,NA
2.41444330032425e-09,0.297182158300117,0.389,0.249,3.83510173823504e-05,"Zfp536","Zfp536",NA
2.44476899326274e-09,0.229453201234153,0.521,0.371,3.88327106889853e-05,"Slc25a12",NA,NA
2.64793551472947e-09,0.15997551818876,0.213,0.1,4.2059807715963e-05,"Slc25a24",NA,NA
2.74170453542437e-09,0.236861265651416,0.441,0.301,4.35492348406807e-05,"Kdm5c",NA,"Kdm5c"
3.09031618444860e-09,-0.154352899125779,0.043,0.135,4.90865822737815e-05,"Gm49380",NA,NA
3.22464047907198e-09,-0.395213494356654,0.419,0.531,5.12201893695793e-05,"Ccdc57",NA,NA
3.26033086032146e-09,0.139215527241271,0.124,0.041,5.17870953853461e-05,"Dysf",NA,NA
3.27639511417946e-09,0.197695184137919,0.196,0.09,5.20422599936266e-05,"Smpx","Smpx","Smpx"
3.29902803375624e-09,-0.276597084171572,0.259,0.393,5.24017612881841e-05,"Lrp1",NA,NA
3.61033325838538e-09,0.166497166875142,0.528,0.366,5.73465334761934e-05,"Paip1",NA,NA
3.63346723073452e-09,-0.366093603934484,0.114,0.229,5.77139934929871e-05,"Runx2","Runx2",NA
3.90486253394625e-09,-0.279661091537066,0.612,0.697,6.20248364892022e-05,"Tcf25",NA,NA
3.91848219628177e-09,0.141552106100385,0.165,0.067,6.22411712057396e-05,"Celf2",NA,NA
4.10200839155142e-09,0.202931832504066,0.342,0.207,6.51563012914027e-05,"Iscu",NA,NA
4.16776996179034e-09,0.109603854513062,0.106,0.03,6.62008580730777e-05,"Apoc4",NA,NA
